order_count_180d,revenue_180d,payment_value_180d,freight_value_180d,item_count_180d,avg_payment_type_count_180d,avg_installments_180d,avg_review_score_180d,review_count_180d,avg_delivery_delay_180d,late_delivery_rate_180d,unique_products_180d,unique_categories_180d,unique_sellers_180d,recency_days,customer_lifetime_days,avg_order_value_180d,orders_per_month_180d,revenue_per_month_180d
0.7333816,0.11117695,0.26430523,-0.24811824,0.20684987,0.0012677184,0.04366094,0.06658248,0.012116934,-0.027516708,0.0,0.017261814,0.0003105728,0.0023106756,0.029443352,0.048033565,0.027144339,0.003728806,0.0032274977
0.7385248,-0.0033449926,0.2808558,0.009826225,0.2095072,0.0019352428,-0.11014737,0.016863935,0.012192174,-0.024898475,0.0,0.016605312,0.0004528882,0.0023106756,0.11486038,0.03414366,-0.03483147,0.003728806,0.007615425
0.4286801,-0.14334947,0.16108991,-0.09919683,0.15469772,0.0019352428,0.032835603,0.23545684,-0.32872704,0.018895905,0.0,-0.15075094,0.027641572,0.0022678145,0.14381462,-0.574567,-0.04700542,-0.09099079,-0.03802327
0.74175817,0.011569133,0.2643213,-0.16231287,0.19008973,-0.06216842,0.043605976,0.16392182,0.012234115,0.011462533,0.0,0.015643349,0.0003105728,0.0020030593,0.116197184,0.036970098,-0.023545908,0.003728806,0.010117924
0.7359591,0.009442673,0.35920495,-0.19342324,0.18871926,0.0019352428,0.011278112,0.14975487,0.010666264,-0.08331071,0.0,0.015643349,0.0004528882,0.0020030593,0.04049666,0.0524854,-0.026425503,0.003728806,0.008785611
0.739798,0.045417305,0.26673228,0.003050697,0.2109679,0.0019352428,-0.06285484,0.015978506,0.012192174,0.006516168,0.0,0.015133102,0.0004528882,0.0023106756,0.11343259,0.032352444,-0.020239586,0.003728806,0.009639368
0.74183947,-0.0010530704,0.2764001,0.010954933,0.21165556,0.0019352428,-0.00895172,0.025755148,0.010373518,0.15263319,0.0,0.0153875705,0.0011509692,0.0025083534,0.110886365,0.053825837,-0.016662871,0.0037668971,0.006472384
-2.9005175,0.026389906,-1.9676,-0.2608825,-0.7572791,0.0006171459,0.017744955,-0.016379837,-0.0036972817,-0.106953956,0.0,-0.07823802,0.010678915,0.0010382172,-0.08555955,-0.023438225,0.014659411,0.0015980968,0.0013311792
0.73473924,0.028806355,0.2575081,-0.116514586,0.2095912,0.0012677184,0.04241981,0.051745795,0.012116934,0.071598396,0.0,0.015058402,0.0003105728,0.0023106756,0.10534619,0.052114658,-0.019701978,0.003728806,0.007817434
0.74384415,-0.051629018,0.26263827,0.022894962,0.21955451,0.0019352428,-0.03131724,0.16220948,0.01654085,0.018796813,0.0,0.014974548,0.0004528882,0.0027907812,0.047480058,0.039337084,0.27469218,0.004900604,-0.006504507
0.73820794,-0.10994615,0.36068034,0.01967169,0.2063383,0.0019352428,0.0011573408,0.16229993,0.01658279,0.025197694,0.0,0.016409297,0.0004528882,0.0027907812,-0.021072773,0.013514961,-0.049000166,0.004364435,-0.024129387
0.7408299,0.015862092,0.37920064,0.02587661,0.2069701,0.0019352428,0.027953148,0.14767306,0.010787138,-0.009347507,0.0,0.0189237,0.0003105728,0.0023106756,-0.026071575,0.03964363,-0.033270925,0.003728806,0.00562612
0.7336469,0.033733077,0.27736557,-0.13704497,0.20700915,0.0012677184,0.037682034,0.055020325,0.012116934,-0.004182839,0.0,0.015058402,0.0003105728,0.0023106756,0.13070877,0.044437993,-0.020818898,0.003728806,0.007432369
0.74101925,-0.0018727961,0.26079646,0.0072716167,0.20696615,0.0019352428,0.033670787,0.14539905,0.010787138,-0.017445913,0.0,0.015323997,0.0003105728,0.0023106756,0.1200477,0.03499885,-0.033089433,0.003728806,0.007432369
0.74330336,-0.023305273,0.26366985,0.09260502,0.20704016,0.0012677184,0.022939846,0.1708399,0.01658279,0.016225938,0.0,0.013128946,0.0003105728,0.0023106756,0.120597996,0.05455319,-0.029345945,0.004364435,-0.032834522
0.7381213,-0.0022076594,0.34867126,0.008606816,0.21156174,0.0019352428,0.04435681,0.0059558293,0.010787138,0.008376715,0.0,0.018592779,0.0003105728,0.0023106756,-0.022431469,0.036159515,-0.0060180807,0.003728806,0.001151032
0.73802894,0.012297934,0.2482487,0.011064469,0.2115628,0.0019352428,0.043861445,0.006681127,0.010787138,0.034582622,0.0,0.018590864,0.0003105728,0.0023106756,-0.021778677,0.035454005,-0.03654178,0.003728806,0.001151032
0.7438832,0.01733532,0.2758722,0.0033449107,0.21185724,0.0019352428,0.016862176,0.025786314,0.010373518,0.14852609,0.0,0.015706923,0.0011509692,0.0025083534,0.1235348,0.05339458,-0.024440182,0.0037668971,0.008914189
0.74515206,-0.023790844,0.26898167,0.0065231817,0.17590065,0.0017073549,0.015767982,0.15162358,0.016169172,0.19343662,0.0,0.01320409,0.0010086538,0.0025083534,0.10755716,0.043956865,-0.020922761,0.004402526,-0.032760512
0.74299395,0.019748718,0.29201278,0.029542107,0.20696615,0.0019352428,0.034821138,0.14523391,0.010787138,-0.018925099,0.0,0.015643349,0.0003105728,0.0023106756,0.14932926,0.055862542,-0.028234906,0.003728806,0.010616187
0.7405235,0.015862092,0.28440338,0.027929448,0.20701377,0.0019352428,0.03423428,0.16949823,0.010787138,-0.021054195,0.0,0.0189237,0.0003105728,0.0023106756,0.041921277,0.052110817,-0.023853667,0.003728806,0.008586648
0.740545,0.024982905,0.27169994,-0.005948445,0.21156663,0.0019352428,0.025480501,0.01444915,0.012234115,0.0024149667,0.0,0.013157937,0.0003105728,0.0023106756,0.11925051,0.033493225,-0.024010863,0.003728806,0.011091178
0.732551,0.034685325,0.27508548,-0.18413392,0.20502289,0.0012677184,0.038974784,0.1257457,0.012116934,0.08838667,0.0,0.0147506185,0.0003105728,0.0023106756,0.029653938,0.040813603,-0.022352714,0.003728806,0.0057303715
0.32921275,-0.091339745,0.3081988,-0.29554784,0.09297899,0.0017073549,0.0126973465,0.17174427,-0.38699988,0.023055486,0.0,-0.19895105,-0.013043752,-0.05101154,-0.076165296,0.051686134,0.28044915,-0.12647621,-0.022942599
0.26444176,-0.12681724,0.1536035,-0.27538145,0.13489677,0.001513397,0.007046526,0.23740324,-0.38594666,0.0064337365,0.0,-0.1941482,-0.013043752,-0.05101154,0.06079893,-0.4713968,-0.05034239,-0.11376792,-0.025211738
0.74258274,0.015588786,0.38699722,0.027261293,0.20636721,0.0019352428,-4.162127e-05,0.1510664,0.012234115,0.0032859521,0.0,0.0189237,0.0004528882,0.0023106756,-0.022836573,0.038428284,-0.022722624,0.003728806,0.0073836413
0.7422782,0.015162619,0.2941194,0.011530213,0.20666285,0.0019352428,0.020551695,0.16356237,0.012234115,-0.09370387,0.0,0.015643349,0.0004528882,0.0023106756,0.11614472,0.048891757,-0.027373917,0.003728806,0.0100136725
0.7417398,0.012120932,0.2663392,-0.091128804,0.20704456,0.0019352428,0.0417019,0.15315571,0.010787138,0.012997012,0.0,0.015643349,0.0003105728,0.0020030593,0.039959192,0.04794596,-0.02392811,0.003728806,0.008809938
0.74018997,0.019523809,0.36171985,0.0052362788,0.20700607,0.0019352428,0.03255286,0.080348074,0.010787138,-0.103485666,0.0,0.015643349,0.0003105728,0.0023106756,0.1508193,0.06120049,-0.034048703,0.003728806,0.007432369
0.7421108,0.018294979,0.26489753,-0.0017667317,0.21220046,0.0019352428,0.037193477,0.027820937,0.010373518,0.14749205,0.0,0.015706923,0.0010086538,0.0025083534,0.123358496,0.039082784,-0.032718,0.0037668971,0.0075366204
0.7424187,0.021759817,0.3574235,0.0030772786,0.20700607,0.0019352428,0.033940405,0.080348074,0.010787138,-0.07687925,0.0,0.015643349,0.0003105728,0.0023106756,0.1461738,0.06120049,-0.027050663,0.003728806,0.009623683
0.7448838,0.013965586,0.26413718,-0.11004907,0.20762819,0.0019352428,0.044849593,0.12522139,0.015406105,0.09305426,0.0,0.015718492,0.0010086538,0.002200737,0.11567484,0.030880779,-0.02350896,0.0037668971,0.010087682
0.7420824,-0.031546947,0.36452183,0.020286204,0.2195327,0.0019352428,-0.112419575,0.08213946,0.01654085,-0.15580444,0.0,0.016949711,0.0004528882,0.0027907812,0.1014563,0.05781431,0.26393157,0.004364435,-0.0013471544
0.7421211,0.018046658,0.28029,0.06835077,0.20707224,0.0012677184,0.034266625,0.14620873,0.010787138,0.012528667,0.0,0.015642473,0.0003105728,0.0023106756,0.07228096,0.048103895,-0.03461743,0.003728806,0.0057303715
0.7416993,-0.001737561,0.26785684,0.012193356,0.20664838,0.0019352428,0.011140272,0.17222574,0.010787138,0.012748107,0.0,0.015642473,0.0004528882,0.0023106756,0.122245885,0.04424576,-0.021558357,0.003728806,0.007566862
0.7411572,0.11185895,0.26933688,0.069897115,0.20997657,0.0012677184,0.046214905,0.01481608,0.010787138,-0.0024457446,0.0,0.018590864,0.0003105728,0.0023106756,0.029927148,0.05003244,0.043197915,0.003728806,0.0032274977
-2.9005175,0.026389906,-1.9676,-0.2608825,-0.7572791,0.0006171459,0.017744955,-0.016379837,-0.0036972817,-0.106953956,0.0,-0.07823802,0.010678915,0.0010382172,-0.08555955,-0.023438225,0.014659411,0.0015980968,0.0013311792
0.5007631,0.077911116,0.2535444,0.0011951545,0.15539236,0.0019352428,0.042659536,0.24021162,-0.2088731,0.0029572689,0.0,-0.084831774,-0.0025598533,-0.04225333,0.13650101,-0.52345514,0.010539595,-0.06642233,0.0305821
0.7393323,0.008626034,0.28412476,0.08535953,0.21025373,0.0012677184,0.03187209,0.018671932,0.010787138,-0.010350564,0.0,0.015312428,0.0003105728,0.0023106756,0.10881735,0.053870793,-0.029214652,0.003728806,0.00562612
0.7421907,0.008738979,0.28486785,0.09548559,0.20697075,0.0012677184,0.035775658,0.1473456,0.010787138,-0.022357358,0.0,0.015323997,0.0003105728,0.0023106756,0.13116479,0.04558303,-0.027072312,0.003728806,0.007432369
0.74166435,0.01706754,0.26558793,0.006050996,0.20666644,0.0019352428,0.016787376,0.15340897,0.010787138,0.011003844,0.0,0.015643349,0.0004528882,0.0023106756,0.121908955,0.05041461,-0.033876315,0.003728806,0.0074626105
0.7390011,0.018859891,0.2930541,0.08779202,0.21024892,0.0012677184,0.037682176,0.020959796,0.010787138,-0.03031151,0.0,0.015630905,0.0003105728,0.0023106756,0.07862307,0.05466702,-0.03540487,0.003728806,0.00562612
0.7367897,0.011516532,0.36500424,-0.105531245,0.2062783,0.0019352428,-0.06815337,0.14918846,0.010745197,-0.016014323,0.0,0.0189237,0.0004528882,0.0020030593,-0.006732188,0.03617659,-0.034489423,0.003728806,0.0058250832
0.7393898,0.018859891,0.2853075,0.07416988,0.21024892,0.0012677184,0.03598694,0.02268234,0.010787138,-0.012662858,0.0,0.01563178,0.0003105728,0.0023106756,0.109510005,0.05466702,-0.03481564,0.003728806,0.00562612
0.73759496,-0.036002733,0.2695909,-0.13377848,0.20621027,0.0019352428,-0.22317296,0.14949945,0.012192174,-0.005466922,0.0,0.020143192,0.0004528882,0.0020030593,0.04962487,0.054129068,-0.027299594,0.003728806,-0.0017420874
0.7319177,0.029794594,0.38195568,-0.1408529,0.20708634,0.0012677184,0.02621906,0.049271923,0.012116934,-0.029563522,0.0,0.018338755,0.0003105728,0.0023106756,-0.018465476,0.045386318,-0.020727692,0.003728806,0.00562612
0.73926467,0.019986782,0.26523364,2.6943511e-05,0.21155885,0.0019352428,0.035556685,0.027383005,0.010787138,0.059967186,0.0,0.01563178,0.0003105728,0.0025083534,0.122512646,0.0388997,-0.03444155,0.0037668971,0.0075366204
0.7432037,0.01433934,0.37106258,0.08352397,0.2069747,0.0012677184,0.034455,0.14516549,0.010787138,-0.022052104,0.0,0.0189237,0.0003105728,0.0023106756,-0.029001564,0.0354327,-0.023342859,0.003728806,0.007817434
0.7434382,0.01360205,0.2747775,0.004481111,0.20706764,0.0019352428,0.03479839,0.14967953,0.010787138,0.011538983,0.0,0.015643349,0.0003105728,0.0023106756,0.11598333,0.051464677,-0.025097212,0.003728806,0.008914189
0.74031013,0.009515518,0.27310383,0.09587712,0.21156345,0.0012677184,0.043692514,0.0259187,0.010787138,0.035592977,0.0,0.015312428,0.0003105728,0.0023106756,0.13651088,0.04869642,-0.0059103975,0.003728806,0.0075366204
0.73447436,0.08803655,0.111058,-0.3274471,0.20355831,0.0010311541,0.04404236,0.09896909,0.012116934,-0.016186776,0.0,0.014904253,0.0004742217,0.0023106756,0.1736152,0.05388269,0.037143033,0.003728806,0.0056663267
0.74187684,0.013449761,0.36035642,0.00937594,0.16630976,0.0019352428,0.036173116,0.0051921634,0.011820495,0.14537266,0.0,0.018987274,0.0010086538,0.0025083534,-0.033916328,0.039576568,-0.018734124,0.0037668971,0.008281434
0.74185556,0.007014122,0.2454758,0.015140186,0.21562159,0.0019352428,0.038672775,0.018007647,0.010373518,0.2834748,0.0,0.018697556,0.0010086538,0.0025083534,-0.030709386,0.04027438,-0.015940748,0.0037668971,0.001151032
0.7429862,0.0148321595,0.37049398,0.016823832,0.1911248,0.0019352428,0.03736637,0.1178228,0.012234115,-0.011404223,0.0,0.015643349,0.0003105728,0.0023106756,0.11685692,0.048400722,-0.022809027,0.003728806,0.0100136725
0.74103487,-0.0059998455,0.2041627,0.014122931,0.20642124,0.0019352428,-0.02265349,0.1444371,0.010787138,-0.0004281415,0.0,0.015323997,0.0004528882,0.0023106756,0.07977785,0.051256325,-0.017764645,0.003728806,-0.00093264645
0.74335504,0.014187362,0.3579959,0.06816827,0.19078997,0.0012677184,0.035669528,0.1689856,0.012234115,0.013479093,0.0,0.0189237,0.0003105728,0.0023106756,-0.029565915,0.036243543,-0.01868175,0.003728806,0.008281434
0.7391107,0.018859891,0.293478,0.06410137,0.21024892,0.0012677184,0.035621442,0.02268234,0.010787138,-0.012999047,0.0,0.015630905,0.0003105728,0.0023106756,0.11172352,0.05466702,-0.03540487,0.003728806,0.00562612
0.7387621,0.00061848713,0.25494894,-0.0053678635,0.21156366,0.0019352428,0.030975766,0.012606443,0.010787138,-0.0035450843,0.0,0.01563178,0.0003105728,0.0023106756,0.12680633,0.03446239,-0.027930118,0.003728806,0.0075366204
0.7391795,0.10022417,0.23844105,0.07684336,0.20998138,0.0012677184,0.009390807,0.012636901,0.010787138,-0.008301975,0.0,0.018590864,0.0003105728,0.0023106756,0.031022219,0.05003244,0.022389755,0.003728806,0.0032274977
0.7380208,0.01713668,0.36036462,0.0046850713,0.21156761,0.0019352428,0.028463613,0.0014794449,0.010787138,0.0025590195,0.0,0.018912131,0.0003105728,0.0023106756,-0.034443628,0.04375351,-0.03241032,0.003728806,0.0066186246
0.74201524,0.027469596,0.36157602,0.014370264,0.2117919,0.0019352428,-0.0750351,0.016251106,0.011778554,0.20968401,0.0,0.018488597,0.0011509692,0.0025083534,-0.028783688,0.044272758,-0.02247783,0.0037668971,0.009407585
0.74194396,0.021166485,0.22667259,0.079105705,0.21063034,0.0012677184,0.045862187,0.031277616,0.010787138,0.005146211,0.0,0.015310513,0.0003105728,0.0023106756,0.14990127,0.048141308,0.055119228,0.003728806,0.0050639873
0.7400686,0.013518854,0.2699145,-0.05894384,0.21162164,0.0019352428,0.038073905,0.018794926,0.012234115,0.03143242,0.0,0.01563178,0.023030533,0.0023106756,0.111118674,0.060266554,-0.02433833,0.003728806,0.008281434
0.74163884,0.04350382,0.3840721,0.03180104,0.20637672,0.0019352428,-0.04349168,0.15004951,0.012192174,0.0037639479,0.0,0.018425021,0.0004528882,0.0023106756,-0.020170934,0.043600503,-0.014739493,0.003728806,0.0045827385
0.7417527,0.018046658,0.2811795,0.06331242,0.20711216,0.0012677184,0.03416523,0.16297647,0.010787138,0.017257525,0.0,0.015642473,0.0003105728,0.0023106756,0.102098994,0.054349083,-0.035237737,0.003728806,0.00562612
0.7412863,0.09480508,0.22485526,0.08283491,0.21068832,0.0012677184,0.051791325,0.014606635,0.010787138,0.0003821508,0.0,0.015310513,0.0003105728,0.0023106756,0.11021797,0.054035578,0.03637018,0.003728806,0.001151032
0.7319244,0.0058647282,0.1891551,-0.22563729,0.20706713,0.0012677184,0.03980174,0.07174757,0.012116934,-0.04910095,0.0,0.014737135,0.0003105728,0.0023106756,0.07894668,0.051622387,-0.019896947,0.003728806,0.0032274977
0.7336312,0.02141286,0.27251056,-0.2009504,0.20706713,0.0012677184,0.033040084,0.05355388,0.012116934,-0.04946925,0.0,0.015058402,0.0003105728,0.0023106756,0.027720327,0.04196232,-0.013075802,0.003728806,0.007817434
0.4080945,0.05788728,0.30703673,0.0040675816,0.14532234,0.0019352428,0.04870454,0.0108046075,-0.26702502,-0.021387227,0.0,-0.10028073,-0.0025598533,-0.049012125,0.15522544,0.023907226,0.06186963,-0.102009036,0.03047785
-2.9005175,0.026389906,-1.9676,-0.2608825,-0.7572791,0.0006171459,0.017744955,-0.016379837,-0.0036972817,-0.106953956,0.0,-0.07823802,0.010678915,0.0010382172,-0.08555955,-0.023438225,0.014659411,0.0015980968,0.0013311792
0.7448068,0.004759716,0.2666271,0.00540062,0.2076912,0.0019352428,0.03553652,0.14886555,0.010373518,0.14183211,0.0,0.015399139,0.0010086538,0.0025083534,0.11946961,0.03835271,-0.027919857,0.0037668971,0.0075366204
0.7385993,0.015294959,0.16952115,-0.007541205,0.2110067,-0.06216842,0.03973776,0.0138886,0.010787138,0.0053120535,0.0,0.015310513,0.0003105728,0.0023106756,0.12655306,0.035725977,-0.035712197,0.003728806,0.0056663267
0.7463793,0.012864374,0.31209695,0.008977281,0.2076912,0.0019352428,0.038431082,0.11546494,0.011820495,0.14238043,0.0,0.015718492,0.0010086538,0.0025083534,0.111101836,0.035433147,-0.026654566,0.0037668971,0.010087682
0.7418986,0.08505722,0.19697641,0.034211922,0.20640565,0.0019352428,-0.025738738,0.16147207,0.010787138,-0.005558133,0.0,0.015477631,0.0004528882,0.0023106756,0.03697151,0.04337945,0.020275075,0.003728806,0.0032274977
0.74081826,0.0023004252,0.27110398,0.013759077,0.20705247,0.0019352428,0.037183832,0.17251946,0.010787138,0.023536053,0.0,0.018604347,0.0003105728,0.0023106756,0.038612302,0.051896982,-0.006497668,0.003728806,0.00562612
0.74151415,0.008922249,0.2812159,0.10728633,0.20697556,0.0012677184,0.034778688,0.14953391,0.010787138,-0.030444853,0.0,0.015323997,0.0003105728,0.0023106756,0.13574037,0.04741418,-0.03353736,0.003728806,0.0074626105
0.74031013,0.012271291,0.267248,0.08818167,0.21156345,0.0012677184,0.037661556,0.028101038,0.010787138,0.06314438,0.0,0.015312428,0.0003105728,0.0025083534,0.1333647,0.04869642,-0.033855382,0.0037668971,0.0075366204
0.74218774,0.018790754,0.28276926,0.11290507,0.20656955,0.0012677184,0.023164483,0.15102862,0.010787138,-0.026005961,0.0,0.015323997,0.0004528882,0.0023106756,0.13447815,0.04590599,-0.0342781,0.003728806,0.007432369
0.5121356,0.020466933,0.23118633,0.0039023627,0.16396065,0.0019352428,0.0466067,0.24420074,0.010829869,-0.026869064,0.0,-0.084831774,-0.0025598533,-0.04225333,0.17213471,-0.5063279,-0.0384598,-0.06642233,0.005030255
0.7422423,0.0964828,0.2678948,0.08135164,0.20997368,0.0012677184,0.046494376,0.01760919,0.010787138,-0.014838096,0.0,0.015310513,0.0003105728,0.0023106756,0.14992094,0.046190247,0.055391207,0.003728806,0.0056663267
0.7408071,0.014853052,0.27157307,0.0026941819,0.21161683,0.0019352428,0.036805466,0.016421711,0.012234115,0.0032936942,0.0,0.01563178,0.0003105728,0.0023106756,0.12379831,0.052394457,-0.028584212,0.003728806,0.0100136725
0.73269606,0.0055409297,0.2086069,-0.1391408,0.20954554,0.0012677184,0.050124563,0.06477439,0.012116934,0.073368244,0.0,0.014737135,0.0003105728,0.0023106756,0.10619912,0.06094903,-0.03713416,0.003728806,0.001151032
0.74153435,0.01780821,0.1735437,0.0033371686,0.21176909,0.0019352428,0.045368493,0.025766138,0.010373518,0.046469875,0.0,0.015385656,0.0010086538,0.0025083534,0.12598033,0.03189072,-0.032251794,0.0037668971,0.003589861
0.74426067,-0.07782648,0.26433015,0.004844287,0.21981265,0.0019352428,0.009456142,0.15907232,0.01658279,-0.020431187,0.0,0.014974548,0.0003105728,0.0027907812,0.13676411,0.046087034,0.2377217,0.004900604,-0.021039937
0.7360713,0.018294336,0.27803418,0.014207562,0.17165671,0.0019352428,0.03360789,0.005870519,0.010787138,-0.011703101,0.0,0.01563178,0.0003105728,0.0023106756,0.03569615,0.045427915,-0.030790884,0.003728806,0.00562612
0.74126494,0.018561974,0.36040667,0.0071177315,0.2115991,0.0019352428,-0.007430533,0.014683182,0.010373518,0.14069195,0.0,0.018987274,0.0011509692,0.0025083534,-0.034072645,0.041421458,-0.0324958,0.0037668971,0.006472384
0.74431974,0.015935484,0.27644855,0.0071470523,0.21220528,0.0019352428,0.035035376,0.027586697,0.010373518,0.15871978,0.0,0.015706923,0.0010086538,0.0025083534,0.121788554,0.038914733,-0.026929697,0.0037668971,0.010720438
0.74174386,0.016920622,0.2697091,0.0037526113,0.20701447,0.0019352428,0.03431077,0.15003881,0.010787138,0.014131368,0.0,0.015643349,0.023030533,0.0023106756,0.120031096,0.045738462,-0.03349877,0.003728806,0.007566862
0.7378914,0.0149663985,0.27970585,0.09919415,0.2095118,0.0012677184,-0.058569733,0.017279785,0.010745197,-0.042053472,0.0,0.01563178,0.0004528882,0.0023106756,0.13287205,0.04476902,-0.035963044,0.003728806,0.005787972
0.7389957,0.0092742685,0.3420165,0.08247222,0.21156634,0.0012677184,0.037224475,0.0061331014,0.010787138,0.004538443,0.0,0.018592779,0.0003105728,0.0023106756,-0.029862806,0.031948585,-0.03448711,0.003728806,0.0057303715
-2.9005175,0.026389906,-1.9676,-0.2608825,-0.7572791,0.0006171459,0.017744955,-0.016379837,-0.0036972817,-0.106953956,0.0,-0.07823802,0.010678915,0.0010382172,-0.08555955,-0.023438225,0.014659411,0.0015980968,0.0013311792
0.7418745,0.018217925,0.26483417,0.07717633,0.21156345,0.0012677184,0.040923607,0.017139746,0.012234115,-0.0005241604,0.0,0.01563178,0.0003105728,0.0023106756,0.13523404,0.04734186,-0.027917618,0.003728806,0.009983432
0.41539022,-0.14205332,0.16181438,-0.0020558184,0.12460998,0.0019352428,0.0233056,-0.023007281,-0.3218365,0.09788426,0.0,-0.08480876,-0.015293986,0.0027731087,0.12951863,-0.7314936,-0.037579603,-0.0799577,-0.037919022
0.74020284,0.016282257,0.31715095,0.029864298,0.20706405,0.0019352428,0.031950936,0.1301716,0.010787138,-0.01719956,0.0,0.015643349,0.0003105728,0.0023106756,0.04080395,0.04364117,-0.03350295,0.003728806,0.00562612
0.73130566,-0.025145624,0.2678521,0.010613373,0.16757782,0.0019352428,0.027575314,0.0065097916,0.01658279,-0.0072457236,0.0,-0.0871398,0.0003105728,0.0023106756,0.13146104,0.058117107,-0.007665376,0.004364435,-0.024129387
0.74162114,0.01707396,0.36360905,0.022078477,0.20706886,0.0019352428,0.03498313,0.10607176,0.010787138,-0.0019223297,0.0,0.015643349,0.0003105728,0.0023106756,0.10206669,0.05169181,-0.024688743,0.003728806,0.009579152
0.7435489,0.015613151,0.34975585,0.0011232487,0.20704958,0.0019352428,0.037161782,0.10832899,0.010787138,0.013181327,0.0,0.015643349,0.0003105728,0.0023106756,0.11243928,0.03451343,-0.026438095,0.003728806,0.010616187
0.7382833,0.01713668,0.3603368,0.004321496,0.21161084,0.0019352428,0.028463613,0.001334885,0.010787138,0.0035171227,0.0,0.018912131,0.0003105728,0.0023106756,-0.03370797,0.043694064,-0.02344778,0.003728806,0.009579152
0.7414348,-0.0779393,0.36113787,-0.16598983,0.12806197,0.0017073549,0.0070946156,0.12738135,0.016461918,-0.14099503,0.0,0.014974548,0.0003892899,0.002483165,0.124571696,0.07078576,0.26235443,0.005001896,-0.020579498
0.7342315,0.0986584,0.25922224,-0.25071558,0.20681614,0.0012677184,0.045369398,0.06699313,0.012116934,-0.036123354,0.0,0.014737135,0.0003105728,0.0023106756,0.15097411,0.051703364,0.038748402,0.003728806,0.0050639873
0.7415477,0.008689114,0.17958474,0.083691485,0.21162143,0.0012677184,0.047936704,0.031277616,0.010787138,0.004552234,0.0,0.015310513,0.0003105728,0.0023106756,0.14891706,0.054035578,0.036645338,0.003728806,0.002987522
0.73781496,-0.0018728093,0.37320313,0.0018076719,0.21019028,0.0019352428,0.03180851,0.0104232775,0.010787138,-0.028036539,0.0,0.018911256,0.0003105728,0.0023106756,-0.030106228,0.043009575,-0.03360855,0.003728806,0.00562612
0.73961353,0.014292918,0.34939304,0.005287329,0.21156761,0.0019352428,0.0320325,0.0013113933,0.012234115,-0.0029179188,0.0,0.018912131,0.0003105728,0.0023106756,-0.021883253,0.03712818,-0.023690581,0.003728806,0.008281434
-2.9005175,0.026389906,-1.9676,-0.2608825,-0.7572791,0.0006171459,0.017744955,-0.016379837,-0.0036972817,-0.106953956,0.0,-0.07823802,0.010678915,0.0010382172,-0.08555955,-0.023438225,0.014659411,0.0015980968,0.0013311792
0.7404971,-0.021688037,0.27492508,0.009382661,0.20628701,0.0019352428,-0.20602785,0.1457939,0.012192174,-0.021535123,0.0,0.017618513,0.0004528882,0.0023106756,0.108795874,0.033581313,-0.030611264,0.003728806,-0.0015103034
0.7434073,-0.07088897,0.23952533,-0.24047962,0.21798036,0.0019352428,0.018158033,0.13237903,0.016461918,0.025032938,0.0,0.014974548,0.0003105728,0.002483165,0.11278612,0.053063065,0.22167723,0.005001896,-0.03126883
0.739999,0.004108485,0.35724932,0.0329138,0.20630209,0.0019352428,-0.046326183,0.08449958,0.01654085,-0.07798645,0.0,0.015104111,0.0004528882,0.0023106756,0.13878681,0.057505783,-0.025360515,0.004364435,-0.021869745
0.741168,0.09018156,0.23108011,0.098065875,0.20679492,0.00095417316,0.044985536,0.08646275,0.010787138,-0.0042442805,0.0,0.018757982,0.0004742217,0.0023106756,-0.08271052,-0.017614001,0.04886733,0.003728806,0.0032274977
-2.9005175,0.026389906,-1.9676,-0.2608825,-0.7572791,0.0006171459,0.017744955,-0.016379837,-0.0036972817,-0.106953956,0.0,-0.07823802,0.010678915,0.0010382172,-0.08555955,-0.023438225,0.014659411,0.0015980968,0.0013311792
0.739906,0.017178435,0.4382375,0.032089073,0.20700759,0.0019352428,0.030102663,0.08831643,0.010013894,0.002358353,0.0,0.0189237,0.0003105728,0.0023106756,-0.023812193,0.0022854002,-0.034529604,0.003728806,0.00562612
0.74281204,0.01246921,0.2752534,0.0171735,0.20711814,0.0019352428,0.03473271,0.15711956,0.010787138,0.012379655,0.0,0.015643349,0.0003105728,0.0023106756,0.03990055,0.044101156,-0.024071671,0.003728806,0.008809938
0.741143,0.026682472,0.2798118,0.025185013,0.20706886,0.0019352428,0.0303663,0.09132688,0.010787138,-0.025982607,0.0,0.015477631,0.0003105728,0.0023106756,0.12027769,0.049530953,-0.021722142,0.003728806,0.0050639873
0.74291295,-0.011990689,0.26968515,0.0072591044,0.20702225,0.0019352428,0.019672511,0.15448542,0.012234115,0.005111593,0.0,0.013128946,0.0003105728,0.0023106756,0.103684254,0.03575208,-0.025653608,0.003728806,-0.032760512
0.74170154,0.006501678,0.2807793,0.018100886,0.20696615,0.0019352428,0.03684341,0.14817451,0.010787138,-0.0047927825,0.0,0.015323997,0.0003105728,0.0023106756,0.12320013,0.044786222,-0.006241968,0.003728806,0.0074626105
0.72625816,0.048498295,-1.8203094,-0.33396974,0.20328166,0.0010311541,0.033610146,0.0074386066,0.010764,-0.029003607,0.0,0.015528158,0.0003759748,0.0015174188,0.07815295,0.062030353,0.022659665,0.0033927273,0.0032274977
-2.9005175,0.026389906,-1.9676,-0.2608825,-0.7572791,0.0006171459,0.017744955,-0.016379837,-0.0036972817,-0.106953956,0.0,-0.07823802,0.010678915,0.0010382172,-0.08555955,-0.023438225,0.014659411,0.0015980968,0.0013311792
